# LongYin English canonical data - generated from the complete user translation corpus
依山而建，殿宇嵯峨，气势雄伟的寺庙群，金顶与红幡白墙交相辉映，颇为肃穆庄严。传闻其僧众极擅炮制高原珍稀药材，以此制成之藏药更是具有枯骨生肌，返老还童等神奇功效。	A grand mountain palace-temple complex with sacred significance.
基础点穴手法，药王谷入门弟子常借修习此功夫来辨认穴位，学习经脉走向	A basic acupoint-sealing technique; entry-level Yaowang Valley disciples often practice this to learn to identify acupoints and study meridian pathways
大宛百里挑一的珍贵名马，因奔跑后流汗如血而得名，爱马之人视之如至宝	A rare and precious horse, one in a thousand from Ferghana; named for the blood-like sweat it produces when running - a treasure to all who love horses.
将全身力量击中于矛尖，一击而出，威势惊人，便是坚盾重甲也能轻易贯穿	A spear technique that concentrates all force into the spear tip, delivering piercing strikes capable of penetrating armor.
悬千钧于一发的轻功法门，将全身重量集中运用于臂部，从而增强出击力道	A Movement Art that concentrates the body's entire weight on the arms to amplify striking force — balanced on a thread
据说脱胎于苗刀刀法之中，其招式大开大合，气势磅礴，颇有苗人剽悍之风	Said to derive from Miao blade techniques; large and sweeping with a bold momentum, carrying the fierce spirit of the Miao people
擅长招架攻击的成对奇门兵刃，出手时开合交织，难舍难分，恰似一对鸳鸯	A pair of Qimen skilled at parrying; when deployed they interweave opening and closing, inseparable — like a devoted pair of mandarin ducks
攻势灵活迅速，快若狂风，眨眼之间便可连出数刀，乃西北刀客常用之刀法	A rapid offensive blade style as fast as a violent wind, capable of unleashing multiple strikes in the blink of an eye, commonly used by Western frontier swordsmen.
杂役家仆所使的扫帚功法，用来打扫灰尘尚可，若与人对敌则少显威力不足	A broom technique used by servants and errand-runners; useful enough for sweeping dust, but noticeably lacking in power against opponents
根据一天十二时辰的不同身体节律，即时调整经脉运行方式的道家养生功法	A Daoist health cultivation method that adjusts the circulation of meridians according to the twelve two-hour periods of the day, aligning the body with natural rhythms.
此十三式有如海风逐浪，洋洋洒洒，其中蕴含内劲更是层层叠叠，连绵不绝	A thirteen-form technique like rolling sea winds chasing waves—vast, flowing, and continuous. Its Inner Force is layered upon itself, creating endless cascading momentum.
此步法讲求绵绵不绝之快速平移，使用者如纷繁流星划空，令敌人眼花缭乱	A footwork method of sustained rapid lateral movement; the user shifts like a shower of meteors across the sky, dazzling the enemy
此马色如霜纨，形如秋雁，毛发如白练，高首而脩颈，气质如霜，寒气逼人	Its coat is like frosted silk, its form like an autumn crane, its mane like white satin; it holds its head high with a cold and ethereal bearing.
武当内家剑之母，其神韵悠然自得，沉着稳重，亦包含基础的内劲运用技巧	A movement style derived from the “Feather Garment Dance,” shifting between graceful spirals and dragon-like turns; even simple moves become endlessly variable.
注重刚柔并济之刀法，因其招式不疾不徐，横平竖直，观之有如雁行而闻名	A blade art balancing hard and soft; its steady, horizontal techniques resemble geese in formation
用手掌反复拍打蓝色毒砂，直至皮肤微微发蓝，此后掌力便带有冰寒之毒性	A training method of repeatedly slapping blue poison sand with the palms until the skin turns faintly blue; thereafter the palm force carries an icy toxic quality
用细密银线编织之网，一旦罩住猎物后会自行不断收紧，寻常兵刃无法砍动	A net woven from fine silver thread that continuously tightens on its own once it covers prey; ordinary weapons cannot cut it
药王谷入门心法，采天地精华，养自身元气，有增强内息，延年益寿之功效	The Yaowang Valley entry-level heart method; gathers the essence of heaven and earth to nourish one's own yuan qi, strengthening inner breath and extending lifespan
蓬莱高人观海边流云所创，剑势时而聚拢，时而飘散，以虚胜实，难以捉摸	A sword style created by a Penglai master after observing drifting sea clouds. Its movements alternate between gathering and dispersing, using emptiness to overcome substance and making its trajectory impossible to predict.
这<color=#9A7CFF>太虚掌</color>你能否抵挡？	This<color=#9A7CFF>Void Palm</color>Can you withstand it?
这<color=#FF8C06>拈花指</color>你能否抵挡？	This<color=#FF8C06>Flower Pinch Finger Technique</color>Can you withstand it?
这套剑法起源于行伍，大开大阖，势大力沉，非身强体壮者难以发挥其威力	Originates from the military; large and powerful, requiring a strong physique to wield effectively
追求极高出剑速度的剑法，其势若闪电，一去不返，但也因此导致防御薄弱	Pursues the highest possible sword speed; its momentum is like lightning, with no return — leaving defense weak
遍体火红，体型庞大之骏马，冲锋时势大力猛，如烈火燎原，堪称马中王者	A massive horse with a fiery red coat; its charge is as overwhelming as a wildfire - the undisputed king among horses.
遗忘<color=#78BE00>八卦刀法</color>中...	Forgetting<color=#78BE00>Bagua Blade</color>Middle…
铸剑山庄旁有寒泉一眼，此剑法以此得名，其招式简洁明快，如同清泉奔流	Near Sword Forging Villa there is a cold spring; this sword art is named after it — its moves are crisp and clear, like a fresh spring flowing onward
长乐帮特制乱人心神之毒药，中此毒者或狂呼或大笑，手舞足蹈，丑态百出	A special Changle Gang poison that disturbs the mind; those afflicted may shout, laugh, and dance about in an embarrassing display
阴险剧毒之暗器，中此砂者痛苦万分，如坠黄泉九幽，求生不得，求死不能	A vicious hidden poison weapon; those struck by this sand suffer unbearable agony as if falling into the nine depths of the underworld — neither living nor dying in peace
霹雳堂多使爆炸暗器，若此法修习不精，很容易因投掷距离不够而炸伤自己	A low-level Thunderclap Hall practice: insufficient mastery often leads to mishandling explosive tools, causing users to injure themselves due to poor throwing range or timing.
青铜制机关牛，牛角弯曲尖锐，其冲锋时如野牛奔突，威力惊人，势不可挡	A bronze mechanized bull with sharply curved horns that charges like a wild beast, unstoppable and devastating in impact.
韬光养晦之功法，将内力藏于丹田，如龙潜于深渊之中，以图厚积薄发之机	A patient art that conceals inner force in the dantian like a dragon lying in deep waters, waiting for the moment to release immense accumulated power
<color=#00B400>功绩获取+2.5%</color>	<color=#00B400>Merit Gain +2.5%</color>
<color=#00B400>疗伤效率+2.5%</color>	<color=#00B400>Wound Healing Efficiency +2.5%</color>
专诸刺吴王僚所使之剑法，以刺击招式为主，近身肉搏之时颇有几分险意	The sword art used by Zhuan Zhu when he assassinated the King of Wu; primarily thrusting techniques, with a certain dangerous edge in close combat
以双臂抱树不断运力拔持的奇特功法，功成者一发力便可将树木连根拔起	An unusual art practiced by repeatedly hugging a tree and exerting force to uproot it; the adept can tear a tree from the ground with a single exertion
以极细之棉纱反复编织至拇指粗细而成，可以有效牵制被套住的敌人行动	Woven repeatedly from extremely fine cotton thread to thumb thickness; effectively restrains the movement of anyone caught in it
以猴拳为基础，讲求近身缠斗的小擒拿手法，很适合内力根基薄弱者使用	A small grappling method based on monkey fist, focusing on close-range entanglement; well-suited to those with a weaker inner force foundation
传说祖先乃秦始皇座下名马，为求仙药随其东巡，过名川大山如飞履平地	Legend holds that its ancestor was a prized horse of the First Emperor of Qin; it accompanied him east in search of immortality, crossing great mountains and rivers as if on flat ground.
傅砚之<color=#00B400>体质潜力+3</color>	Fu Yanzhi<color=#00B400>Constitution Potential +3</color>
