# LongYin English canonical data - generated from the complete user translation corpus
云雨巫山枉断肠	Clouds and rain at Wushan Mountain only lead to broken hearts.
五毒教亲传弟子	Five Poisons SectPrime Disciple
五毒教基础奇门	Five Poisons SectBasic Qimen
亲传弟子夜行衣	Private disciple's nightwear
亲传弟子火浣布	Personal disciple: Fire-repelding fabric
亲传弟子百衲衣	A disciple wearing ragged clothes
亲传弟子羌姆袍	Personal disciple of Qiangmubao
亲传弟子避毒服	The personal disciples avoid toxins.
人生得意须尽欢	Live life to the fullest when you're having the best of it.
仅限非剧情信件	Only non-story-related messages are allowed.
仙霞派亲传弟子	Xianxia SectPrime Disciple
仙霞派入门弟子	Xianxia SectOuter Disciple
仙霞派外门弟子	Xianxia SectInner Disciple
仙霞派正式弟子	Core Disciple of the Xianxia Sect
仙霞派比武大会	Xianxia SectCompetition
休要伤我益弟！	Don't hurt my brother!
众人皆醉我独醒	Everyone is drunk, but I remain sober.
优先未满级武学	Priority: Unfilled-level martial arts techniques
优先高特效武学	Priority is given to martial arts with high effectiveness.
伤害 100%	Damage 100%
伤害抗性 0%	Damage Resistance 0%
体质中|经脉上	ConstitutionMedium|MeridiansHigh
余采薇剑法技能	Yu CaiweiSword Skills
余采薇学识潜力	Yu CaiweiKnowledge potential
余采薇当前装备	Yu CaiweiCurrent Equipment
保护我方余采薇	Protect us.Yu Caiwei
保护我方和同岳	Protect our side and our allies.
保护我方曲佩环	Protect us.Qu Peihuan
保护我方林云裳	Protect us.Lin Yunshang
修炼{{A}}	Cultivate {{A}}
修炼倒踩三叠云	TrainingReverse Triple Cloud Tread
修炼十段锦长拳	TrainingTen Duan Brocade Fist
修炼夺魂三仙剑	TrainingSoul Stealing Three Immortals Sword
修炼实腹鼓气功	TrainingBelly Filling Qi Art
修炼开声贯气法	TrainingVoice Opening Qi Flow
修炼快慢十八路	TrainingFast Slow Eighteen Roads
修炼空空玄玄刀	TrainingVoid Mystic Blade
修炼需求(经验	Training Requirement(EXP
修炼飞叶斩片刀	TrainingFlying Leaf Blade
倾向于接近敌人	Tend to get closer to the enemy.
倾向于接近玩家	Tend to get closer to the player
倾向于远离敌人	Tend to stay away from the enemy.
倾向于远离玩家	Tend to stay away from the player
傅砚之意志潜力	Fu YanzhiWillpower
傅砚之智力潜力	Fu YanzhiIntellectual potential
入门弟子夜行衣	Beginner's nightwear
入门弟子火浣布	Beginner's version: Fire-receding fabric
入门弟子百衲衣	An introductory disciple wearing tattered clothes
入门弟子羌姆袍	Beginner's robe of Qiangm
入门弟子避毒服	Novice disciples should avoid toxic substances.
入队无好感消耗	Joining the team doesn't result in any positive benefits.
八卦：奇门经验	Gossip：Qimen experience
公冶神当前装备	The current equipment of Gongye Shen
公孙防加入战场	Gongsun FangJoin the battlefield
内力上限+80	Max Inner Force +80
初习铜头铁臂功	First time learningCopper Head Iron Arm Art
初习黄沙万里鞭	First time learningTen Thousand Miles of Yellow Sand Whip
到此为止了吗？	Is this where it ends?
前往巴陵村北方	Go toBaling VillageNorth
剑法上 内力中	SwordHigh Inner ForceMedium
剑法御剑要术(	SwordSwordcraft Essentials Manual(Level
剧情模式推荐!	Story Mode Recommended!
劈柴{{A}}	Chop Wood {{A}}
力道上|灵巧精	StrengthHigh|AgilitySuperior
助姜婉一臂之力	HelpJiang WanA helping hand
助师傅一臂之力	Help the master with one hand.
助康眉一臂之力	Help Kang Mei with one arm.
助戴壮一臂之力	HelpDai ZhuangA helping hand
势力 Dali	Dali
势力 Lake	Lake
势力 万安客栈	Wanan Inn
势力 仙居客栈	Xianju Inn
势力 兴隆客栈	Xinglong Inn
势力 同福客栈	Tongfu Inn
势力 悦来客栈	Yuelai Inn
势力 有间客栈	Youjian Inn
势力 河洛客栈	Helo Inn
势力 秀水客栈	Xiushui Inn
势力 金刚密宗	Vajra Esoteric Sect
势力 铸剑山庄	Sword Forging Villa
势力 高升客栈	Gaosheng Inn
势力 龙门客栈	Longmen Inn
华阳洞[五级]	Huayang Cave[Level 5]
华阳洞[四级]	Huayang Cave[Level 4]
受伤时削除内力	Reduce Inner Force when Injured
受伤时反馈伤害	Reflect Damage when Injured
受伤时吸取内力	Drain Inner Force when Injured
召唤 公输遗匣	Summon Gong Shu Yi Xia
召唤 地动青龙	Summon the Earth-Shaking Green Dragon
召唤 燎原朱雀	Summoning the Flaming Vermilion Bird
召唤 玉石麒麟	Summon the Jade Qilin
召唤 青铜奔牛	Summon Bronze Charging Bull
史书▲ 棋谱▼	Historical records ▲ Chess moves▼
叶一鸣射术潜力	Ye YimingArchery Potential
叶炬对你的好感	Ye Ju to youAffection
听好了，这醉拳	Listen carefully, this is the “Drunk Fist”.
吴宫花草埋幽径	The flowers and plants in Wu Palace lie hidden along the secluded paths
吴谋对你的好感	Wu Mou to youPositive feelings
命中 102%	Accuracy 102%
命中 103%	Accuracy 103%
和柳对你的好感	He Liu to youAffection
哎呀，说漏嘴了	Oops, I said too much.
哦？此话怎讲？	Oh? What do you mean by that?
唐逸影当前装备	Tang YiyingCurrent Equipment
城市 万安客栈	Wanan Inn
城市 仙居客栈	Xianju Inn
城市 兴隆客栈	Xinglong Inn
城市 同福客栈	Tongfu Inn
城市 悦来客栈	Yuelai Inn
城市 有间客栈	Youjian Inn
城市 河洛客栈	Helo Inn
城市 秀水客栈	Xiushui Inn
城市 金刚密宗	Vajra Esoteric Sect
城市 铸剑山庄	Sword Forging Villa
城市 高升客栈	Gaosheng Inn
城市 龙门客栈	Longmen Inn
增加获取的经验	Increase Experience Gained
增强恢复的效果	Enhance Regeneration Effect
外门弟子夜行衣	External disciple's nightwear
外门弟子火浣布	External disciple: Fire-washing cloth
外门弟子百衲衣	External disciple's tattered clothes
外门弟子羌姆袍	External disciple's Qiangm coat
外门弟子避毒服	External disciple's anti-poisonous clothing
大会台[五级]	Grand Stage[Level 5]
大会台[四级]	Grand Stage[Level 4]
大运河[三级]	Grand Canal[Level 3]
大运河[二级]	Grand Canal[Level 2]
大隐阁亲传弟子	Dayin PavilionPrime Disciple
大隐阁入门弟子	Dayin PavilionOuter Disciple
大隐阁外门弟子	Dayin PavilionInner Disciple
大隐阁正式弟子	Dayin PavilionCore Disciple
天山派亲传弟子	Tianshan SectPrime Disciple
天山派入门弟子	Tianshan SectOuter Disciple
天山派外门弟子	Tianshan SectInner Disciple
天山派正式弟子	Tianshan SectCore Disciple
天赋:五毒俱全	Talents:It has all five kinds of poisons.
天赋:内息灼热	Talents:Inner Breath Heat
天赋:刀枪不入	Talents:Invisible to swords and guns
天赋:奇经八脉	Talents:Eight Meridians
天赋:巧捷万端	Talents:Agile in a Thousand Ways
天赋:术精岐黄	Talents:Expert in medicine and healing
天赋:神出鬼没	Talents:Invisible Strike
天赋:绝艺超群	Talents:Supreme Technique
天赋:见多识广	Talents:Well-informed and knowledgeable
天赋:钢筋铁骨	Talents:Iron Bones
好说好说，那我	Okay, then I'll do that.
好，算我一个！	Okay, I'm in!
姜婉对你的好感	Jiang Wan to youPositive feelings
姜映泉当前装备	Jiang YingquanCurrent Equipment
字帖▲ 史书▼	Copybook ▲ Historical Records▼
字帖▲ 画本▲	Copybook ▲ Illustrated books ▲
孟示坚当前装备	Meng Shi Jian's current equipment
宋形语刀法潜力	Song XingyuKnife Skills Potential
定身:(内力)	Stabilize:(Inner Force)
将贼人捉拿归案	Capture the thief and bring him to justice.
少林寺入门弟子	Shaolin TempleOuter Disciple
少林寺秘传内功	Shaolin TempleSecret Internal Art
属性潜力 60	Attribute Potential 60
峨眉派上乘剑法	Emei SectSuperior Sword
峨眉派亲传弟子	Emei SectPrime Disciple
峨眉派入门弟子	Emei SectOuter Disciple
峨眉派外门弟子	Emei SectInner Disciple
峨眉派绝世内功	Emei SectPeerless Internal Art
崆峒派亲传弟子	Kongtong SectPrime Disciple
崆峒派基础奇门	Kongtong SectBasic Qimen
崆峒派基础绝技	Kongtong SectBasic Body Art
崆峒派基础轻功	Kongtong SectBasic Movement Art
崆峒派外门弟子	Kongtong SectInner Disciple
崇圣寺[一级]	Chongsheng Temple[Level 1]
崇圣寺[二级]	Chongsheng Temple[Level 2]
巢学对你的好感	Chao Xue to youAffection
已忍伶俜十年事	I've endured this loneliness for ten years.
布达拉宫 零级	Potala Palace Level 0
师良对你的好感	Shi Liang to youAffection
庄伏娘当前装备	Zhuang Fumniang's current equipment
应天书院 二级	Yingtian Academy Level 2
康眉对你的好感	Kang Mei to youPositive feelings
归尖对你的好感	Gujian to youAffection
形象代码...	Image Code...
怅望千秋一洒泪	Sorrowful, I shed tears over the ages
怎么回事，这两	What's going on, these two…
怎会如此...	How can this be...
思中澜当前装备	Si ZhonglanCurrent Equipment
恢复效率+2%	Recovery Efficiency +2%
意志上 长兵上	WillpowerHigh PolearmHigh
意志上 长兵中	WillpowerHigh PolearmMedium
我已有三成把握	I already have a thirty percent chance.
我早已了然于胸	I already know everything about it.
我替他应战便是	I will fight for him.
我替他还上便是	I'll repay it for him.
我竟会如此狼狈	I never thought I'd end up in such a mess.
我还需多加学习	I still need to learn more.
我颇有几分见解	I have some insights to share.
戴壮学会了醉拳	Dai ZhuangHave learnedDrunken Fist
戴壮对你的好感	Dai Zhuang to youPositive feelings
戴壮拜入了丐帮	Dai ZhuangPrayed inBeggars Sect
技艺潜力 90	Life Skill Potential 90
拳掌威力+3%	Fist Power +3%
掌门 司马德源	Sect Leader Sima Deyuan
掌门 皇甫青衫	Sect Leader Huangfu Qingshan
掌门 空闻大师	Sect Leader Kongwen Dashi
掌门 转轮法王	Sect Leader Zhuanlun Fawang
提升强化等级至	Raise the enhancement level to
摧毁时伤害周围	Deaths when destroyed affect the surrounding area.
支持者包DLC	Supporter Pack DLC
无复射蛟江水中	There is no reflection in the water of the Jiao River.
早该如此，来！	It's time to do this. Come on!
昌致对你的好感	Chang Zhi to youAffection
易尖耀当前装备	Yi Jianyao's current equipment
星辰楼[五级]	Star Pavilion[Level 5]
星辰楼[六级]	Star Pavilion[Level 6]
昨夜东风吹血腥	Last night, the east wind brought bloodshed.
晋升为亲传弟子	Promoted to Prime Disciple
晋升为正式弟子	Promoted to Core Disciple
晋升长老需求:	PromotionElderRequirements:
智力上|意志中	IntelligenceHigh|WillpowerMedium
曲佩环力道属性	Qu PeihuanForce attribute
曲佩环当前装备	Qu PeihuanCurrent Equipment
曲创奕当前装备	Qu Chuangyi's current equipment
更堪江上鼓鼙声	The sound of drums on the riverbank is even more disturbing.
曾亦对你的好感	Zeng Yi to youAffection
最终下落不明。	Ultimately went missing.
服用人参养荣丸	Take it.Ginseng Vitality Pill
服饰▲ 史书▼	Clothing ▲ Historical Records▼
本地资源点产量	Local Resource Node Output
术精{{A}}	Skill Mastery {{A}}
机关坊[三级]	Mechanism Workshop[Level 3]
村镇 万安客栈	Wanan Inn
村镇 仙居客栈	Xianju Inn
村镇 兴隆客栈	Xinglong Inn
村镇 同福客栈	Tongfu Inn
村镇 悦来客栈	Yuelai Inn
村镇 有间客栈	Youjian Inn
村镇 河洛客栈	Helo Inn
村镇 秀水客栈	Xiushui Inn
村镇 金刚密宗	Vajra Esoteric Sect
村镇 铸剑山庄	Sword Forging Villa
村镇 高升客栈	Gaosheng Inn
村镇 龙门客栈	Longmen Inn
杨思迟体质潜力	Yang SichiPhysical Potential
杨思迟当前装备	Yang SichiCurrent Equipment
杨思迟拳掌技能	Yang SichiFist
杨思迟拳掌潜力	Yang SichiFist and Palm Potential
林云裳剑法技能	Lin YunshangSword Skills
林云裳当前装备	Lin YunshangCurrent Equipment
林云裳烹饪技能	Lin YunshangCooking Skills
查华征当前装备	Chahua Zheng's current equipment
棋谱▼ 珠玉▼	Chess moves▼ Jewel▼
欲饮琵琶马上催	The musician's music urges me to drink while I'm on horseback.
正在 前往丐帮	Currently heading towardsBeggars Sect
正在 前往京城	Currently heading towards the capital city
正在 前往唐门	Currently heading towards Tang Sect.
正在 前往幽州	Currently heading towardsYouzhou
正在 前往应天	Currently heading towardsYingtian
正在 前往成都	Currently heading towardsChengdu
正在 前往晋阳	Currently heading towardsJinyang
正在 前往杭州	Currently heading towardsHangzhou
正在 前往江陵	Currently heading towardsJiangling
正在 前往灵州	Currently heading towards Lingzhou.
正式弟子夜行衣	Official disciple's nightly attire
正式弟子火浣布	Official disciple: Fire-washing fabric
正式弟子百衲衣	A formal disciple in tattered clothes
正式弟子羌姆袍	Official disciple's Qiangm coat
正式弟子避毒服	Official disciples wear protective clothing to avoid poisoning.
武学潜力 90	Martial Arts Potential 90
武当派亲传弟子	Wudang SectPrime Disciple
武当派入门弟子	Wudang SectOuter Disciple
武当派外门弟子	Wudang SectInner Disciple
武当派正式弟子	Wudang SectCore Disciple
武当派秘传剑法	Wudang SectSecret Sword
武当派绝世内功	Wudang SectPeerless Internal Art
武当派绝世绝技	Wudang SectPeerless Body Art
武当派顶极剑法	Wudang SectUltimate Sword
武当派顶极绝技	Wudang SectUltimate Body Art
武当派顶极轻功	Wudang SectUltimate Movement Art
每回合恢复体力	Restore Stamina per Round
民夫丁加入战场	MinfudingJoin the battlefield
民夫丙加入战场	Civilian CJoin the battlefield
民夫乙加入战场	Civilian Soldier BJoin the battlefield
民夫戊加入战场	Civilian FugueJoin the battlefield
民夫甲加入战场	Civilian Troops AJoin the battlefield
汪财对你的好感	Wang Cai to youPositive feelings
沈退对你的好感	Shen Tui to youAffection
浊酒一杯家万里	A cup of turbid wine, a distance of ten thousand miles away.
海沙帮入门弟子	Haisha GangOuter Disciple
消耗耐心 10	Consume Patience 10
清时有味是无能	Qingxi is delicious, but it's due to its poor quality.
清明(仙霞派)	Qingming(Xianxia Sect)
漫卷诗书喜欲狂	Reading poetry and books fills me with joy beyond measure.
火炼室[三级]	Fire Refinement Room[Level 3]
火炼室[二级]	Fire Refinement Room[Level 2]
灵塔殿[四级]	Spirit Pagoda Hall[Level 4]
灵巧中 奇门上	Agility Medium QimenHigh
灵巧极 刀法上	AgilityMaster BladeHigh
燕然未勒归无计	Without a mark on the mountains, there's no way to return.
玄冰池[四级]	Black Ice Pool[Level 4]
王添翼力道属性	Wang TianyiForce attribute
王添翼力道潜力	Wang TianyiStrength Potential
珠玉▲ 服饰▼	Jewel▲ Clothing▼
甘棠港[一级]	Gantang Port[Level 1]
生命上限+40	Max Health +40
画本▲ 典籍▲	Illustrated books ▲ Classics ▲
画本▲ 字帖▲	Illustrated books ▲ Copybook ▲
画本▼ 乐器▲	Illustrated books▼ Instruments ▲
白云天当前装备	Bai YuntianCurrent Equipment
百分比提升护甲	Increase Armor by Percentage
眼下已将这气血	It's already done now.Qi and Blood
神机门上乘内功	Shenji SectSuperior Internal Art
神机门上乘奇门	Shenji SectSupreme Secret Art
神机门上乘射术	Shenji SectSuperior Archery
神机门上乘绝技	Shenji SectSuperior Body Art
神机门上乘轻功	Shenji SectSuperior Movement Art
神机门入门弟子	Shenji SectOuter Disciple
神机门外门弟子	Shenji SectInner Disciple
神机门正式弟子	Shenji SectCore Disciple
神机门秘传内功	Shenji SectSecret Internal Art
神机门秘传奇门	Shenji SectMysterious Legend Gate
神机门绝世奇门	Shenji SectUnparalleled Mystery and Magic
